user_id,item_id,rating,timestamp,rating_normalized
1,218,3,876892856,-0.6422018348623855
1,209,4,888732908,0.35779816513761453
1,259,1,875692979,-2.6422018348623855
1,108,5,875240920,1.3577981651376145
1,262,3,875071421,-0.6422018348623855
1,12,5,878542960,1.3577981651376145
1,14,5,874965706,1.3577981651376145
1,97,3,875073128,-0.6422018348623855
1,53,3,876893206,-0.6422018348623855
1,210,4,878542909,0.35779816513761453
1,184,4,875072956,0.35779816513761453
1,201,3,878542960,-0.6422018348623855
1,150,5,876892196,1.3577981651376145
1,183,5,875072262,1.3577981651376145
1,248,4,874965954,0.35779816513761453
1,208,5,878542960,1.3577981651376145
1,128,4,875072573,0.35779816513761453
1,242,5,889751633,1.3577981651376145
1,112,1,878542441,-2.6422018348623855
1,193,4,876892654,0.35779816513761453
1,219,1,878542327,-2.6422018348623855
1,232,3,878543196,-0.6422018348623855
1,236,4,875071898,0.35779816513761453
1,252,2,875240677,-1.6422018348623855
1,200,3,876893098,-0.6422018348623855
1,180,3,875072573,-0.6422018348623855
1,250,4,874965706,0.35779816513761453
1,85,3,875073180,-0.6422018348623855
1,91,5,876892636,1.3577981651376145
1,10,3,875693118,-0.6422018348623855
1,129,5,887431908,1.3577981651376145
1,241,4,878543133,0.35779816513761453
1,130,3,875072002,-0.6422018348623855
1,255,2,885345822,-1.6422018348623855
1,118,3,875071927,-0.6422018348623855
1,54,3,878543308,-0.6422018348623855
1,267,4,875692955,0.35779816513761453
1,86,5,878543541,1.3577981651376145
1,196,5,874965677,1.3577981651376145
1,164,3,876893171,-0.6422018348623855
1,224,5,875071484,1.3577981651376145
1,73,3,876892774,-0.6422018348623855
1,67,3,876893054,-0.6422018348623855
1,65,4,875072125,0.35779816513761453
1,100,5,878543541,1.3577981651376145
1,243,1,875241390,-2.6422018348623855
1,154,5,878543541,1.3577981651376145
1,214,4,875072520,0.35779816513761453
1,161,4,875072303,0.35779816513761453
1,62,3,878542282,-0.6422018348623855
1,188,3,875073128,-0.6422018348623855
1,102,2,889751736,-1.6422018348623855
1,69,3,875072262,-0.6422018348623855
1,170,5,876892856,1.3577981651376145
1,9,5,878543541,1.3577981651376145
1,246,5,874965905,1.3577981651376145
1,22,4,875072404,0.35779816513761453
1,21,1,878542772,-2.6422018348623855
1,179,3,875072370,-0.6422018348623855
1,187,4,874965678,0.35779816513761453
1,68,4,875072688,0.35779816513761453
1,176,5,876892468,1.3577981651376145
1,166,5,874965677,1.3577981651376145
1,138,1,878543006,-2.6422018348623855
1,247,1,875241619,-2.6422018348623855
1,89,5,875072484,1.3577981651376145
1,30,3,878542515,-0.6422018348623855
1,63,2,878543196,-1.6422018348623855
1,249,4,874965970,0.35779816513761453
1,269,5,877482427,1.3577981651376145
1,32,5,888732909,1.3577981651376145
1,211,3,878541970,-0.6422018348623855
1,40,3,876893230,-0.6422018348623855
1,270,5,888732827,1.3577981651376145
1,133,4,876892818,0.35779816513761453
1,239,4,878542845,0.35779816513761453
1,194,4,876892743,0.35779816513761453
1,220,3,875241390,-0.6422018348623855
1,93,5,875071484,1.3577981651376145
1,8,1,875072484,-2.6422018348623855
1,205,3,878542909,-0.6422018348623855
1,234,4,876892355,0.35779816513761453
1,105,2,875240739,-1.6422018348623855
1,147,3,875240993,-0.6422018348623855
1,99,3,875072547,-0.6422018348623855
1,1,5,874965758,1.3577981651376145
1,197,5,875072956,1.3577981651376145
1,173,5,878541803,1.3577981651376145
1,75,4,878543238,0.35779816513761453
1,268,5,875692927,1.3577981651376145
1,34,2,878542869,-1.6422018348623855
1,271,2,887431672,-1.6422018348623855
1,119,5,876893098,1.3577981651376145
1,158,3,878542699,-0.6422018348623855
1,181,5,874965739,1.3577981651376145
1,136,3,876893206,-0.6422018348623855
1,257,4,874965954,0.35779816513761453
1,237,2,875071749,-1.6422018348623855
1,131,1,878542552,-2.6422018348623855
1,109,5,874965739,1.3577981651376145
1,182,4,875072520,0.35779816513761453
1,71,3,876892425,-0.6422018348623855
1,46,4,876893230,0.35779816513761453
1,41,2,876892818,-1.6422018348623855
1,162,4,878542420,0.35779816513761453
1,66,4,878543030,0.35779816513761453
1,77,4,876893205,0.35779816513761453
1,199,4,875072262,0.35779816513761453
1,57,5,878542459,1.3577981651376145
1,50,5,874965954,1.3577981651376145
1,192,4,875072547,0.35779816513761453
1,178,5,878543541,1.3577981651376145
1,5,3,889751712,-0.6422018348623855
1,156,4,874965556,0.35779816513761453
1,106,4,875241390,0.35779816513761453
1,167,2,878542383,-1.6422018348623855
1,115,5,878541637,1.3577981651376145
1,11,2,875072262,-1.6422018348623855
1,245,2,875071713,-1.6422018348623855
1,137,5,875071541,1.3577981651376145
1,127,5,874965706,1.3577981651376145
1,16,5,878543541,1.3577981651376145
1,79,4,875072865,0.35779816513761453
1,45,5,875241687,1.3577981651376145
1,48,5,875072520,1.3577981651376145
1,251,4,875071843,0.35779816513761453
1,101,2,878542845,-1.6422018348623855
1,168,5,874965478,1.3577981651376145
1,123,4,875071541,0.35779816513761453
1,191,5,875072956,1.3577981651376145
1,263,1,875693007,-2.6422018348623855
1,203,4,878542231,0.35779816513761453
1,55,5,875072688,1.3577981651376145
1,42,5,876892425,1.3577981651376145
1,139,3,878543216,-0.6422018348623855
1,240,3,875071898,-0.6422018348623855
1,7,4,875071561,0.35779816513761453
1,149,2,878542791,-1.6422018348623855
1,43,4,878542869,0.35779816513761453
1,165,5,874965518,1.3577981651376145
1,116,3,878542960,-0.6422018348623855
1,124,5,875071484,1.3577981651376145
1,95,4,875072303,0.35779816513761453
1,58,4,878542960,0.35779816513761453
1,142,2,878543238,-1.6422018348623855
1,126,2,875071713,-1.6422018348623855
1,231,1,876893031,-2.6422018348623855
1,204,5,875072688,1.3577981651376145
1,3,4,878542960,0.35779816513761453
1,207,5,875073067,1.3577981651376145
1,244,2,887431973,-1.6422018348623855
1,19,5,875071515,1.3577981651376145
1,29,1,878542869,-2.6422018348623855
1,18,4,887432020,0.35779816513761453
1,59,5,876892817,1.3577981651376145
1,15,5,875071608,1.3577981651376145
1,111,5,889751711,1.3577981651376145
1,52,4,875072205,0.35779816513761453
1,88,4,878542791,0.35779816513761453
1,13,5,875071805,1.3577981651376145
1,172,5,874965478,1.3577981651376145
1,152,5,878542589,1.3577981651376145
1,94,2,875072956,-1.6422018348623855
2,292,4,888550774,0.31999999999999984
2,251,5,888552084,1.3199999999999998
2,50,5,888552084,1.3199999999999998
2,314,1,888980085,-2.68
2,297,4,888550871,0.31999999999999984
2,290,3,888551441,-0.6800000000000002
2,312,3,888550631,-0.6800000000000002
2,281,3,888980240,-0.6800000000000002
2,303,4,888550774,0.31999999999999984
2,308,3,888979945,-0.6800000000000002
2,307,3,888550066,-0.6800000000000002
2,257,4,888551062,0.31999999999999984
2,315,1,888550774,-2.68
2,301,4,888550631,0.31999999999999984
2,313,5,888552084,1.3199999999999998
2,279,4,888551745,0.31999999999999984
2,299,4,888550774,0.31999999999999984
2,298,3,888551441,-0.6800000000000002
2,19,3,888550871,-0.6800000000000002
2,277,4,888551174,0.31999999999999984
2,282,4,888551922,0.31999999999999984
2,111,4,888551853,0.31999999999999984
2,295,4,888551164,0.31999999999999984
2,283,5,888552084,1.3199999999999998
2,14,4,888551853,0.31999999999999984
2,291,3,888551647,-0.6800000000000002
2,293,4,888550939,0.31999999999999984
2,294,1,888551648,-2.68
2,310,4,888979061,0.31999999999999984
2,309,1,888980029,-2.68
2,306,4,888550774,0.31999999999999984
2,25,4,888551648,0.31999999999999984
2,273,4,888551647,0.31999999999999984
2,10,2,888551853,-1.6800000000000002
2,311,5,888552084,1.3199999999999998
2,255,4,888551341,0.31999999999999984
2,284,4,888552017,0.31999999999999984
2,274,3,888551497,-0.6800000000000002
2,237,4,888552017,0.31999999999999984
2,300,4,888979197,0.31999999999999984
2,100,5,888552084,1.3199999999999998
2,127,5,888552084,1.3199999999999998
2,285,5,888552084,1.3199999999999998
2,289,3,888979353,-0.6800000000000002
2,272,5,888979061,1.3199999999999998
2,278,3,888551647,-0.6800000000000002
2,288,3,888550252,-0.6800000000000002
2,275,5,888550939,1.3199999999999998
2,302,5,888552084,1.3199999999999998
2,296,3,888550871,-0.6800000000000002
3,335,1,889237269,-1.9090909090909092
3,245,1,889237247,-1.9090909090909092
3,337,1,889236983,-1.9090909090909092
3,331,4,889237455,1.0909090909090908
3,294,2,889237224,-0.9090909090909092
3,332,1,889237224,-1.9090909090909092
3,328,5,889237455,2.090909090909091
3,334,3,889237122,0.09090909090909083
3,350,3,889237076,0.09090909090909083
3,345,3,889237004,0.09090909090909083
3,299,3,889237199,0.09090909090909083
3,324,2,889237247,-0.9090909090909092
3,348,4,889237455,1.0909090909090908
3,327,4,889237455,1.0909090909090908
3,307,3,889237224,0.09090909090909083
3,272,2,889237055,-0.9090909090909092
3,354,3,889237004,0.09090909090909083
3,264,2,889237297,-0.9090909090909092
3,349,3,889237269,0.09090909090909083
3,321,5,889237455,2.090909090909091
3,260,4,889237455,1.0909090909090908
3,268,3,889236961,0.09090909090909083
3,355,3,889237247,0.09090909090909083
3,320,5,889237482,2.090909090909091
3,258,2,889237026,-0.9090909090909092
3,339,3,889237141,0.09090909090909083
3,342,4,889237174,1.0909090909090908
3,303,3,889236983,0.09090909090909083
3,329,4,889237455,1.0909090909090908
3,317,2,889237482,-0.9090909090909092
3,181,4,889237482,1.0909090909090908
3,338,2,889237297,-0.9090909090909092
3,302,2,889236939,-0.9090909090909092
3,322,3,889237269,0.09090909090909083
3,352,2,889237055,-0.9090909090909092
3,333,2,889236939,-0.9090909090909092
3,344,4,889236939,1.0909090909090908
3,326,2,889237224,-0.9090909090909092
3,319,2,889237026,-0.9090909090909092
3,325,1,889237297,-1.9090909090909092
3,347,5,889237455,2.090909090909091
3,336,1,889237198,-1.9090909090909092
3,340,5,889237455,2.090909090909091
3,346,5,889237455,2.090909090909091
4,264,3,892004275,-1.3499999999999996
4,303,5,892002352,0.6500000000000004
4,357,4,892003525,-0.34999999999999964
4,260,4,892004275,-0.34999999999999964
4,356,3,892003459,-1.3499999999999996
4,294,5,892004409,0.6500000000000004
4,288,4,892001445,-0.34999999999999964
4,354,5,892002353,0.6500000000000004
4,271,4,892001690,-0.34999999999999964
4,300,5,892001445,0.6500000000000004
4,328,3,892001537,-1.3499999999999996
4,258,5,892001374,0.6500000000000004
4,210,3,892003374,-1.3499999999999996
4,329,5,892002352,0.6500000000000004
4,11,4,892004520,-0.34999999999999964
4,324,5,892002353,0.6500000000000004
4,359,5,892002352,0.6500000000000004
4,362,5,892002352,0.6500000000000004
4,360,5,892002352,0.6500000000000004
4,301,5,892002353,0.6500000000000004
5,2,3,875636053,0.05714285714285694
5,17,4,875636198,1.057142857142857
5,225,2,875635723,-0.9428571428571431
5,454,1,875721432,-1.942857142857143
5,424,1,875635807,-1.942857142857143
5,1,4,875635748,1.057142857142857
5,363,3,875635225,0.05714285714285694
5,98,3,875720691,0.05714285714285694
5,102,3,875721196,0.05714285714285694
5,211,4,875636631,1.057142857142857
5,382,5,875636587,2.057142857142857
5,231,2,875635947,-0.9428571428571431
5,377,1,878844615,-1.942857142857143
5,407,3,875635431,0.05714285714285694
5,24,4,879198229,1.057142857142857
5,394,2,879198031,-0.9428571428571431
5,384,3,875636389,0.05714285714285694
5,267,4,875635064,1.057142857142857
5,445,3,875720744,0.05714285714285694
5,167,2,875636281,-0.9428571428571431
5,426,3,878844510,0.05714285714285694
5,403,3,875636152,0.05714285714285694
5,234,2,875720692,-0.9428571428571431
5,154,3,875636691,0.05714285714285694
5,436,5,875720717,2.057142857142857
5,42,5,875636360,2.057142857142857
5,422,4,875636767,1.057142857142857
5,139,3,875721260,0.05714285714285694
5,90,3,875636297,0.05714285714285694
5,153,5,875636375,2.057142857142857
5,94,3,878844651,0.05714285714285694
5,411,1,875635431,-1.942857142857143
5,109,5,875635350,2.057142857142857
5,230,3,875636070,0.05714285714285694
5,388,2,879198898,-0.9428571428571431
5,227,4,875636099,1.057142857142857
5,397,2,875635907,-0.9428571428571431
5,402,1,875720947,-1.942857142857143
5,100,5,875635349,2.057142857142857
5,143,3,875636815,0.05714285714285694
5,441,1,875720830,-1.942857142857143
5,417,3,875636830,0.05714285714285694
5,79,3,875635895,0.05714285714285694
5,418,3,875721216,0.05714285714285694
5,429,3,875637429,0.05714285714285694
5,385,4,875636185,1.057142857142857
5,372,3,875636230,0.05714285714285694
5,421,1,875721019,-1.942857142857143
5,243,1,878844164,-1.942857142857143
5,393,2,875636265,-0.9428571428571431
5,89,5,875636033,2.057142857142857
5,400,1,878844630,-1.942857142857143
5,80,2,875636511,-0.9428571428571431
5,259,1,878844208,-1.942857142857143
5,457,1,879198898,-1.942857142857143
5,410,1,879198183,-1.942857142857143
5,369,1,875635372,-1.942857142857143
5,435,4,875636033,1.057142857142857
5,214,3,875637485,0.05714285714285694
5,364,1,875636571,-1.942857142857143
5,209,5,875636571,2.057142857142857
5,391,4,875636167,1.057142857142857
5,379,3,875720814,0.05714285714285694
5,381,1,875636540,-1.942857142857143
5,99,3,875721216,0.05714285714285694
5,21,3,875635327,0.05714285714285694
5,451,1,875636571,-1.942857142857143
5,430,5,875636631,2.057142857142857
5,135,4,875637536,1.057142857142857
5,449,2,875636099,-0.9428571428571431
5,226,3,875635962,0.05714285714285694
5,401,5,875636308,2.057142857142857
5,405,3,875635225,0.05714285714285694
5,443,4,875720744,1.057142857142857
5,25,3,875635318,0.05714285714285694
5,442,1,879198898,-1.942857142857143
5,186,5,875636375,2.057142857142857
5,432,4,875636793,1.057142857142857
5,229,2,875635947,-0.9428571428571431
5,183,4,875636014,1.057142857142857
5,440,1,878844423,-1.942857142857143
5,29,4,875637023,1.057142857142857
5,392,2,875637330,-0.9428571428571431
5,390,5,875636340,2.057142857142857
5,101,5,878844510,2.057142857142857
5,208,4,875636675,1.057142857142857
5,456,1,875636375,-1.942857142857143
5,168,3,875636691,0.05714285714285694
5,50,4,875635758,1.057142857142857
5,408,5,878844495,2.057142857142857
5,416,1,875721196,-1.942857142857143
5,162,1,875721572,-1.942857142857143
5,95,4,875721168,1.057142857142857
5,452,1,878844397,-1.942857142857143
5,395,2,879198898,-0.9428571428571431
5,172,5,875636130,2.057142857142857
5,414,3,875636691,0.05714285714285694
5,70,4,875636389,1.057142857142857
5,151,3,875635723,0.05714285714285694
5,415,1,875636842,-1.942857142857143
5,396,5,875636265,2.057142857142857
5,398,2,875636167,-0.9428571428571431
5,204,4,875636675,1.057142857142857
5,420,3,875721168,0.05714285714285694
5,438,1,878844423,-1.942857142857143
5,387,3,875637419,0.05714285714285694
5,447,3,875720744,0.05714285714285694
5,228,5,875636070,2.057142857142857
5,250,3,875635265,0.05714285714285694
5,409,2,878844651,-0.9428571428571431
5,386,2,875636230,-0.9428571428571431
5,450,1,875635962,-1.942857142857143
5,235,4,875635384,1.057142857142857
5,169,5,878844495,2.057142857142857
5,431,3,875636099,0.05714285714285694
5,121,4,875635189,1.057142857142857
5,374,3,875636905,0.05714285714285694
5,365,1,875637144,-1.942857142857143
5,189,5,878844495,2.057142857142857
5,446,4,875720845,1.057142857142857
5,406,1,875635807,-1.942857142857143
5,239,4,875636655,1.057142857142857
5,425,2,875637440,-0.9428571428571431
5,66,1,875721019,-1.942857142857143
5,366,3,875637145,0.05714285714285694
5,455,4,875635174,1.057142857142857
5,434,5,875637033,2.057142857142857
5,63,1,878844629,-1.942857142857143
5,181,5,875635757,2.057142857142857
5,412,3,875635416,0.05714285714285694
5,163,5,879197864,2.057142857142857
5,404,2,875721216,-0.9428571428571431
5,383,3,875636588,0.05714285714285694
5,233,4,875729064,1.057142857142857
5,380,3,875637191,0.05714285714285694
5,105,3,875635443,0.05714285714285694
5,419,3,875636815,0.05714285714285694
5,375,3,875637587,0.05714285714285694
5,373,3,875635907,0.05714285714285694
5,368,1,875635457,-1.942857142857143
6,86,3,883603013,-0.6804733727810652
6,98,5,883600680,1.3195266272189348
6,463,4,883601713,0.31952662721893477
6,301,2,883600406,-1.6804733727810652
6,258,2,883268278,-1.6804733727810652
6,69,3,883601277,-0.6804733727810652
6,517,4,883602212,0.31952662721893477
6,23,4,883601365,0.31952662721893477
6,492,5,883601089,1.3195266272189348
6,478,4,883602762,0.31952662721893477
6,508,3,883599530,-0.6804733727810652
6,469,5,883601155,1.3195266272189348
6,357,4,883602422,0.31952662721893477
6,275,4,883599102,0.31952662721893477
6,294,2,883599938,-1.6804733727810652
6,221,4,883599431,0.31952662721893477
6,532,3,883600066,-0.6804733727810652
6,211,5,883601155,1.3195266272189348
6,180,4,883601311,0.31952662721893477
6,297,3,883599134,-0.6804733727810652
6,500,4,883601277,0.31952662721893477
6,95,2,883602133,-1.6804733727810652
6,475,5,883599478,1.3195266272189348
6,509,4,883602664,0.31952662721893477
6,134,5,883602283,1.3195266272189348
6,525,5,883601203,1.3195266272189348
6,209,4,883601713,0.31952662721893477
6,19,4,883602965,0.31952662721893477
6,154,3,883602730,-0.6804733727810652
6,523,5,883601528,1.3195266272189348
6,498,4,883601053,0.31952662721893477
6,188,3,883602462,-0.6804733727810652
6,213,4,883602462,0.31952662721893477
6,432,4,883601713,0.31952662721893477
6,156,3,883602212,-0.6804733727810652
6,205,3,883600878,-0.6804733727810652
6,70,3,883601427,-0.6804733727810652
6,481,5,883600914,1.3195266272189348
6,151,3,883599558,-0.6804733727810652
6,479,5,883601053,1.3195266272189348
6,131,5,883602048,1.3195266272189348
6,528,4,883602174,0.31952662721893477
6,467,4,883602284,0.31952662721893477
6,136,5,883600842,1.3195266272189348
6,117,2,883599431,-1.6804733727810652
6,32,4,883601311,0.31952662721893477
6,15,3,883599302,-0.6804733727810652
6,135,5,883600747,1.3195266272189348
6,286,2,883268170,-1.6804733727810652
6,513,4,883600913,0.31952662721893477
6,125,3,883599670,-0.6804733727810652
6,484,5,883601011,1.3195266272189348
6,458,1,883599914,-2.6804733727810652
6,199,4,883601203,0.31952662721893477
6,183,4,883601311,0.31952662721893477
6,499,4,883602283,0.31952662721893477
6,197,5,883601203,1.3195266272189348
6,195,4,883602283,0.31952662721893477
6,488,5,883601426,1.3195266272189348
6,466,4,883602422,0.31952662721893477
6,193,3,883601529,-0.6804733727810652
6,483,5,883601500,1.3195266272189348
6,526,3,883602596,-0.6804733727810652
6,459,2,883599228,-1.6804733727810652
6,238,5,883601713,1.3195266272189348
6,81,4,883602283,0.31952662721893477
6,208,4,883602422,0.31952662721893477
6,423,3,883602501,-0.6804733727810652
6,59,5,883601713,1.3195266272189348
6,124,5,883599228,1.3195266272189348
6,521,4,883601277,0.31952662721893477
6,470,3,883602690,-0.6804733727810652
6,204,3,883601277,-0.6804733727810652
6,518,3,883603042,-0.6804733727810652
6,471,2,883599558,-1.6804733727810652
6,511,5,883601393,1.3195266272189348
6,284,2,883599590,-1.6804733727810652
6,304,4,883268322,0.31952662721893477
6,189,3,883601365,-0.6804733727810652
6,269,4,883268222,0.31952662721893477
6,318,4,883600985,0.31952662721893477
6,276,2,883599134,-1.6804733727810652
6,534,4,883599354,0.31952662721893477
6,524,3,883600632,-0.6804733727810652
6,100,5,883599176,1.3195266272189348
6,480,4,883601089,0.31952662721893477
6,536,4,883599400,0.31952662721893477
6,21,3,883600152,-0.6804733727810652
6,494,4,883601713,0.31952662721893477
6,165,5,883600747,1.3195266272189348
6,22,3,883602048,-0.6804733727810652
6,419,4,883602284,0.31952662721893477
6,50,4,883600842,0.31952662721893477
6,293,3,883599327,-0.6804733727810652
6,503,3,883602133,-0.6804733727810652
6,465,1,883683508,-2.6804733727810652
6,461,4,883601393,0.31952662721893477
6,410,4,883599707,0.31952662721893477
6,504,3,883601155,-0.6804733727810652
6,482,4,883601203,0.31952662721893477
6,529,4,883601459,0.31952662721893477
6,495,4,883601366,0.31952662721893477
6,203,3,883602864,-0.6804733727810652
6,501,5,883602730,1.3195266272189348
6,259,1,883268375,-2.6804733727810652
6,530,4,883601203,0.31952662721893477
6,485,5,883602664,1.3195266272189348
6,137,5,883599327,1.3195266272189348
6,367,2,883602690,-1.6804733727810652
6,64,4,883600597,0.31952662721893477
6,174,4,883600985,0.31952662721893477
6,505,4,883602422,0.31952662721893477
6,507,4,883601310,0.31952662721893477
6,516,4,883602664,0.31952662721893477
6,13,2,883599400,-1.6804733727810652
6,310,2,883268353,-1.6804733727810652
6,186,4,883602730,0.31952662721893477
6,512,4,883601155,0.31952662721893477
6,191,4,883601088,0.31952662721893477
6,274,4,883602501,0.31952662721893477
6,178,4,883600785,0.31952662721893477
6,473,2,883600111,-1.6804733727810652
6,538,2,883268483,-1.6804733727810652
6,435,4,883601529,0.31952662721893477
6,272,4,883717304,0.31952662721893477
6,166,4,883601426,0.31952662721893477
6,194,4,883601365,0.31952662721893477
6,514,5,883600657,1.3195266272189348
6,177,4,883600818,0.31952662721893477
6,302,4,883268222,0.31952662721893477
6,309,2,883268430,-1.6804733727810652
6,71,4,883601053,0.31952662721893477
6,168,4,883602865,0.31952662721893477
6,472,1,883600003,-2.6804733727810652
6,185,5,883601393,1.3195266272189348
6,79,3,883600747,-0.6804733727810652
6,173,5,883602462,1.3195266272189348
6,268,3,883268406,-0.6804733727810652
6,502,4,883602664,0.31952662721893477
6,153,4,883603013,0.31952662721893477
6,89,4,883600842,0.31952662721893477
6,192,4,883600914,0.31952662721893477
6,527,4,883600877,0.31952662721893477
6,519,5,883601365,1.3195266272189348
6,491,4,883602174,0.31952662721893477
6,489,5,883601011,1.3195266272189348
6,257,2,883599478,-1.6804733727810652
6,127,5,883599134,1.3195266272189348
6,425,3,883602865,-0.6804733727810652
6,1,4,883599478,0.31952662721893477
6,535,2,883600030,-1.6804733727810652
6,132,5,883602422,1.3195266272189348
6,474,5,883601277,1.3195266272189348
6,223,4,883600747,0.31952662721893477
6,340,2,883268278,-1.6804733727810652
6,9,4,883599205,0.31952662721893477
6,261,3,883268522,-0.6804733727810652
6,531,4,883600747,0.31952662721893477
6,464,2,883601365,-1.6804733727810652
6,306,4,883268246,0.31952662721893477
6,496,4,883601155,0.31952662721893477
6,533,4,883599830,0.31952662721893477
6,111,2,883599478,-1.6804733727810652
6,182,4,883268776,0.31952662721893477
6,8,4,883600657,0.31952662721893477
6,237,2,883599914,-1.6804733727810652
6,539,2,883681433,-1.6804733727810652
6,537,4,883601277,0.31952662721893477
6,490,5,883601365,1.3195266272189348
7,32,4,891350932,0.01547987616099089
7,479,4,891352010,0.01547987616099089
7,455,4,891353086,0.01547987616099089
7,382,4,891352093,0.01547987616099089
7,163,4,891353444,0.01547987616099089
7,430,3,891352178,-0.9845201238390091
7,497,4,891352134,0.01547987616099089
7,492,5,891352010,1.015479876160991
7,661,5,891351624,1.015479876160991
7,648,5,891351653,1.015479876160991
7,378,5,891353011,1.015479876160991
7,200,5,891353543,1.015479876160991
7,543,3,891351772,-0.9845201238390091
7,554,3,891354639,-0.9845201238390091
7,472,2,891353357,-1.984520123839009
7,644,5,891351685,1.015479876160991
7,171,3,891351287,-0.9845201238390091
7,451,5,891353892,1.015479876160991
7,676,3,891354499,-0.9845201238390091
7,401,4,891354257,0.01547987616099089
7,576,5,892132943,1.015479876160991
7,228,4,891350845,0.01547987616099089
7,151,4,891352749,0.01547987616099089
7,580,3,892132171,-0.9845201238390091
7,581,5,891353477,1.015479876160991
7,106,4,891353892,0.01547987616099089
7,528,5,891352659,1.015479876160991
7,643,4,891350932,0.01547987616099089
7,650,3,891350965,-0.9845201238390091
7,582,5,892135347,1.015479876160991
7,127,5,891351728,1.015479876160991
7,196,5,891351432,1.015479876160991
7,44,5,891351728,1.015479876160991
7,560,3,892132798,-0.9845201238390091
7,559,5,891354882,1.015479876160991
7,241,4,891354053,0.01547987616099089
7,153,5,891352220,1.015479876160991
7,420,5,891353219,1.015479876160991
7,188,5,891352778,1.015479876160991
7,78,3,891354165,-0.9845201238390091
7,680,4,891350703,0.01547987616099089
7,133,5,891353192,1.015479876160991
7,93,5,891351042,1.015479876160991
7,174,5,891350757,1.015479876160991
7,193,5,892135346,1.015479876160991
7,614,5,891352489,1.015479876160991
7,647,5,891352489,1.015479876160991
7,22,5,891351121,1.015479876160991
7,268,3,891350703,-0.9845201238390091
7,627,3,891352594,-0.9845201238390091
7,526,5,891351042,1.015479876160991
7,519,4,891352831,0.01547987616099089
7,633,5,891351509,1.015479876160991
7,195,5,891352626,1.015479876160991
7,642,3,892132277,-0.9845201238390091
7,92,5,891352010,1.015479876160991
7,90,3,891352984,-0.9845201238390091
7,10,4,891352864,0.01547987616099089
7,485,5,891351851,1.015479876160991
7,511,5,891351624,1.015479876160991
7,654,5,892135347,1.015479876160991
7,269,3,891349991,-0.9845201238390091
7,285,5,891351813,1.015479876160991
7,432,4,891352831,0.01547987616099089
7,54,3,892132380,-0.9845201238390091
7,89,5,891351082,1.015479876160991
7,530,5,891350900,1.015479876160991
7,489,3,891353477,-0.9845201238390091
7,657,4,891351234,0.01547987616099089
7,423,5,891351509,1.015479876160991
7,608,4,891351653,0.01547987616099089
7,226,5,891353614,1.015479876160991
7,618,4,891350900,0.01547987616099089
7,172,4,891350965,0.01547987616099089
7,8,5,891351328,1.015479876160991
7,203,5,891352178,1.015479876160991
7,505,3,891352341,-0.9845201238390091
7,266,4,891350703,0.01547987616099089
7,570,3,891354639,-0.9845201238390091
7,567,1,892132019,-2.984520123839009
7,624,4,891353892,0.01547987616099089
7,177,4,891352904,0.01547987616099089
7,471,4,891352864,0.01547987616099089
7,450,4,892132425,0.01547987616099089
7,385,5,891351585,1.015479876160991
7,667,5,892135347,1.015479876160991
7,210,4,891352904,0.01547987616099089
